Company Name,Position,Skills Required,Experience,Others ,Work Type,Company Overview
BJIT,Internship,"Basic Python, HTML, CSS, Git, problem-solving",0,,Onsite,On-time salary and fixed working hours.
BJIT,Internship,"Java, SQL, basic OOP, debugging, JIRA",0,,Onsite,Sadly don't make interns permanent.
BJIT,Backend developer,"Node.js, Express, MongoDB, REST APIs, Git",0,,Onsite,International Projects. 
BJIT,Backend developer,"Java, Spring Boot, MySQL, Hibernate, CI/CD",1,,Onsite,Global Portfolio.
BJIT,Backend developer,"Python, Flask, PostgreSQL, Docker, API design",2,,Onsite,Discipline.
BJIT,Backend developer,"Go, MongoDB, Kubernetes, microservices, SQL",1,,Onsite,Work Life Balance. 
BJIT,Backend developer,"PHP, Laravel, MySQL, REST APIs, Agile",1,,Onsite, Weird Rules.
BJIT,Python/odoo developer,"Python, Odoo, PostgreSQL, XML, basic JavaScript",2,,Onsite,Friendly environment and maintain quality.
BJIT,Python/odoo developer,"Odoo customization, Python, SQL, ERP workflows, Git",1,,Onsite,Focus only Japanese market for development.
BJIT,Systems administrator,"AWS, Docker, Linux, monitoring tools, cybersecurity basics",3,,Onsite,Good Average pay Work life balance
Vivasoft Limited,Junior Software Engineer,"Java, Spring Boot, RESTful APIs, SQL basics, Git & GitHub, Unit testing with JUnit",0,,Onsite,"This is the place where I truly gained confidence. It gave me amazing memories, friendships, and senior mentors I’ll remember for life."
Vivasoft Limited,Junior Software Engineer,"Python, Django, OOP principles, Data structures (arrays, linked lists), Agile & Scrum basics, MongoDB fundamentals",1,,Onsite,"Dedicated smoking room, and also for prayer space."
Vivasoft Limited,Junior Software Engineer,"JavaScript (ES6), React.js basics, HTML & CSS, Version control with Git, CI/CD basics (GitHub Actions)",0,,Onsite,I’ll always be grateful to the people there and the growth I experienced.
Vivasoft Limited,Junior Software Engineer,"Node.js & Express.js, RESTful service design, SQL queries & joins, Writing unit tests with Jest, Basic problem solving",2,,Onsite,"Honestly, I don’t have much to complain about."
Vivasoft Limited,Junior Software Engineer,"Java fundamentals, Data structures & algorithms, Git & branching workflows, Agile methodologies, Debugging & troubleshooting",1,,Onsite,"Although the food is really good, sometimes people get a bit bored eating the same types of dishes every day."
Vivasoft Limited,Junior Software Engineer,"Python scripting, Flask basics, REST API consumption, MongoDB CRUD operations, Using Jira & Trello",1,,Onsite,The CEOs are really nice and friendly.
Vivasoft Limited,Junior Software Engineer,"React components & hooks, HTML semantic elements, CSS Flexbox & Grid, Git commit & merge, Understanding responsive design",0,,Onsite,Some mid-level seniors just hang out in groups and don’t let others grow.
Vivasoft Limited,Junior Software Engineer,"Spring Boot controllers, Database design (ERD), Writing SQL migrations, Intro to automated testing, Working in sprints",0,,Onsite,Salary structure is not good. Many people do similar work but there’s a huge difference in pay.
Vivasoft Limited,Junior Software Engineer,"Node.js backend, REST API security basics, NoSQL design with MongoDB, NPM & package management, Code reviews & pull request",0,,Onsite,"Nobody really checks who’s doing what. Since I’m a bit introverted, I couldn’t show what I did and somehow I ended up getting blamed for things."
Vivasoft Limited,Junior Software Engineer,"Java basics, OOP concepts, Data structures (stack, queue), Git workflow, Debugging and refactoring",1,,Onsite,A bit better salary would motivate people and they wouldn’t feel low or discouraged.
Vivasoft Limited,Associate Software Engineer,"Java, Spring Boot, Microservices architecture, RESTful APIs, Unit testing with JUnit",0,,Onsite,Nepotism its best level. Without vai borthers not everyone can sustain here.
Vivasoft Limited,Associate Software Engineer,"Python, Django, PostgreSQL, Git & GitLab CI/CD, Agile & Scrum",0,,Onsite,On time salary Unhealthy and unhygienic food
Vivasoft Limited,Associate Software Engineer,"JavaScript (ES6), React.js, Redux, HTML5 & CSS3, REST API integration",1,,Onsite,Need more structural approach
Vivasoft Limited,Associate Software Engineer,"Node.js, Express.js, MongoDB, JWT authentication, Writing automated tests",1,,Onsite,Propere project management startegy should follow
Vivasoft Limited,Associate Software Engineer,"Python, Flask, REST API design, Docker basics, Unit testing with Pytest",2,,Onsite,A wonderful workplace where people come first. The company prioritizes employee well-being over solely chasing financial gains.
Vivasoft Limited,Associate Software Engineer,"React.js hooks, Context API, Responsive web design, Git workflow",0,,Onsite,"he work routine here is very flexible, allowing employees to manage their time effectively while staying productive."
Vivasoft Limited,Associate Software Engineer,"Spring Boot, REST controllers, MySQL database design, Maven build tool",2,,Onsite,"The workplace is thoughtfully designed, featuring a dedicated sleeping room, an engaging gaming zone, and a rooftop dining area with a scenic terrace, perfect for refreshing breaks."
Vivasoft Limited,Associate Software Engineer,"Node.js backend, API security, NoSQL (MongoDB), NPM package management, Code review practices",1,,Onsite,"the company enhances the experience with exceptional perks, including buffet lunches, evening snacks, and unlimited tea, coffee, and cookies, making every day more enjoyable."
Vivasoft Limited,Associate Software Engineer,"Java, OOP & design patterns, Data structures (stack, queue, tree), Git",2,,Onsite,"Adding to the experience, the company offers international annual tours, performance bonuses, and supportive policies like extended vacations, making it a place where you truly feel valued."
Vivasoft Limited,Associate Software Engineer,"Java, Hibernate ORM, SQL optimization, Git branching strategies",0,,Onsite,I haven't found any major drawbacks yet.
Vivasoft Limited,Digital marketing manager,"SEO strategy, Google Ads campaign management, Content marketing planning, Keyword research, Performance analytics",1,,Onsite,"Growing company, so some processes are still evolving."
Vivasoft Limited,Digital marketing manager,"Social media marketing, Facebook Ads, Instagram Ads, Influencer collaboration, Engagement optimization",0,,Onsite,Supportive and collaborative work environment
Vivasoft Limited,Digital marketing manager,"Email marketing automation, CRM tools (Mailchimp, HubSpot), A/B testing, Lead nurturing, Conversion rate optimization (CRO)",1,,Onsite,Opportunities to work on diverse and challenging projects
Vivasoft Limited,Digital marketing manager,"Google Analytics, Data-driven decision making, KPI reporting, Dashboard creation, ROI tracking",2,,Onsite,"Growing company, so some processes are still evolving."
Vivasoft Limited,Digital marketing manager,"Content strategy, Blog editorial planning, Copywriting supervision, Brand storytelling, Visual content planning",1,,Onsite,Management is approachable and encourages learning
Vivasoft Limited,Digital marketing manager,"Paid media strategy, Budget allocation, Media buying, Retargeting campaigns, Ad creative testing",2,,Onsite,"As a Support Officer L-II, I bring a strong combination of technical expertise, problem-solving skills, and customer-focused support. Your ability to handle complex issues efficiently ensures seamless operations while maintaining high service standards."
Vivasoft Limited,Digital marketing manager,"SEO audit, Technical SEO, On-page & off-page optimization, Backlink strategy, Local SEO",0,,Onsite,"Time Management Under Heavy Workloads – With multiple support tickets and urgent issues, prioritizing effectively can sometimes be challenging, leading to occasional delays."
Vivasoft Limited,Digital marketing manager,"Video marketing, YouTube Ads, Short-form video strategy, Script planning, Video performance analytics",1,,Onsite,"Handling High-Pressure Situations – Dealing with critical system failures or demanding users can sometimes create stress, which may impact quick decision-making."
Vivasoft Limited,Digital marketing manager,"Marketing automation platforms, Customer journey mapping, Behavioral segmentation, Drip campaigns, Lifecycle marketing",1,,Onsite,Balancing Technical and Non-Technical Communication
Vivasoft Limited,Digital marketing manager,"Market research, Competitor analysis, Trend spotting, SWOT analysis, Campaign performance benchmarking",1,,Onsite,"Variety of food, enough snacks"
Vivasoft Limited,Software Engineer,"Java, Spring Boot, REST API design, Unit testing with JUnit, SQL optimization, Git & GitHub, Agile methodologies",1,,Onsite,"Has sleeping area, Everyone seems friendly"
Vivasoft Limited,Software Engineer,"Python, Django, PostgreSQL, Docker basics, CI/CD pipelines, Git branching strategy, Debugging & profiling",0,,Onsite,Significant salary imbalance—engineers of the same rank can have huge salary differences.
Vivasoft Limited,Software Engineer,"JavaScript (ES6), React.js, Redux, Responsive design, REST API integration, NPM, Cross‑browser testing",1,,Onsite,"Career growth is limited if you are not part of the ""inner circle."""
Vivasoft Limited,Software Engineer,"Node.js, Express.js, MongoDB, JWT authentication, Writing integration tests, Docker, Deployment basics",1,,Onsite,"Vivasoft provides just enough comfort to prevent you from quitting, even if the job feels like a living hell."
Vivasoft Limited,Software Engineer,"OOP principles, Design patterns (Singleton, Factory), Data structures & algorithms, Code refactoring, Version control (Git), Code review practices, Test-driven development (TDD)",1,,Onsite,"One of the best things about Vivasoft is its open and innovative culture. New ideas are always welcomed, and leadership genuinely values employee input."
Vivasoft Limited,Software Engineer,"Python scripting, Flask, RESTful microservices, Logging & monitoring, API documentation (Swagger), SQL migrations",2,,Onsite,I highly recommend Vivasoft Limited to anyone looking for a dynamic and growth-oriented workplace!
Vivasoft Limited,Software Engineer,"Spring Boot controllers, Hibernate ORM, MySQL database design, Maven build tool, CI/CD pipelines, API security basics, Debugging tools",1,,Onsite,"Work-life balance is well maintained, and the management ensures that employees feel valued through competitive benefits and professional development opportunities."
Vivasoft Limited,Software Engineer,"Node.js backend, API security best practices, NoSQL design with MongoDB, Nginx basics, Deployment to cloud (Heroku/AWS), Git & merge conflict resolution, Code optimization",0,,Onsite,Supportive team culture and modern tech stack. Flexible hours and helpful mentorship available.
Vivasoft Limited,Software Engineer,"NoSQL design with MongoDB, Nginx basics, Deployment to cloud (Heroku/AWS), Git",1,,Onsite,Limited global exposure and benefits. Rapid growth can cause some misalignment.
Vivasoft Limited,Software Engineer,"OOP & design patterns, Data structures (stack, queue, tree), Problem solving, Git workflows, Agile & Scrum",2,,Onsite,"A good working environment, though it can be quite noisy. Timely salary disbursement."
Vivasoft Limited,Internship,"Java basics, Spring Boot basics, RESTful APIs, Git & GitHub, Writing unit tests",0,,Onsite,"The workplace is very noisy, mainly due to loud and unpleasant music. The singers try hard, but they are not professional. As a result, the noise becomes distracting and makes it hard to focus."
Vivasoft Limited,Internship,"OOP concepts, Data structures (arrays, linked lists), Debugging techniques, Basic SQL queries, Team collaboration",0,,Onsite,"Office politics is a big issue. Hard work and good performance are not enough. If you do not flatter the right people, your efforts will not be valued."
Vivasoft Limited,Internship,"Python scripting, Flask basics, REST API consumption, JSON handling, Using Postman",0,,Onsite,I absolutely love working at this company. The culture is fantastic
Vivasoft Limited,Internship,"JavaScript fundamentals, HTML5, CSS3, Basic React.js, DOM manipulation",0,,Onsite,Nothing found till now .
Vivasoft Limited,Internship,"Code reviews, Pull requests, Commit conventions",1,,Onsite,"Sometimes too much work pressure, sometimes nothing at all."
Vivasoft Limited,Internship,"Writing clean code, Code commenting, Following naming conventions, Refactoring basics, Readability focus",1,,Onsite,"Delicious lunch, and unlimited coffee/tea"
Vivasoft Limited,Internship,"SQL basics, CRUD operations, Database connections, ER diagram understanding",1,,Onsite,"Nothing major, everything is almost positive, Good work-life balance"
Vivasoft Limited,Internship,"REST API testing, Postman collections, Swagger docs",0,,Onsite,There are many good teams different stack
Vivasoft Limited,Internship,"Problem solving, Basic algorithm practice, Debugging in IDE, Stack Overflow usage, Asking for code review feedback",0,,Onsite,"I have had bad teams in my career so far. I would say if you want to live a healthy life, it is better not to join this team (Number Skills). Other teams are better."
Vivasoft Limited,Internship,"Basic algorithm practice, Debugging in IDE, Stack Overflow usage",1,,Onsite,"Excellent work environment, flexible hours, subsidized meals, and ample growth opportunities through innovative projects and training."
Vivasoft Limited,Internship,"Python scripting, Flask basics, REST API consumption, JSON handling",0,,Onsite,"It is a good working environment, and some good colleagues. On-time salary."
Cefalo Bangladesh,Associate Software Engineer,"Java, Spring Boot, RESTful APIs, Unit testing with JUnit, Git & GitHub, SQL basics",1,,Onsite,"Opportunity to work with European client, Free food, Good environment, work life balance"
